n_hidden_layers,alpha,learning_rate_init,activation,hidden_layer_n_neurons,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,max_iter,learning_rate,batch_size,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
1.0,3.1622776601683795e-05,0.0031622776601683794,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.494235,0.522204,0.522204,0.55336,0.537646,0.537646,734970037514193.1,744810224605237.5,744810224605237.5,16.62,19260817.0,1000.0,adaptive,auto,0.522676,0.567086,0.567086
1.0,3.1622776601683795e-05,0.0031622776601683794,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.577968,0.538423,0.538423,0.505482,0.528442,0.528442,631442043514633.4,690285696004636.8,690285696004636.8,64.4,19260817.0,1000.0,adaptive,auto,0.566893,0.567086,0.567086
3.0,1e-08,0.0001,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.48352,0.508329,0.508329,0.559191,0.545397,0.545397,689518409066382.2,696890252785750.8,696890252785750.8,74.84,19260817.0,1000.0,adaptive,auto,0.518594,0.563941,0.563941
3.0,1e-08,0.0001,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.587327,0.552361,0.552361,0.499846,0.520402,0.520402,573824777489921.5,635472495792100.4,635472495792100.4,187.94,19260817.0,1000.0,adaptive,auto,0.550113,0.552411,0.552411
3.0,1e-08,0.0031622776601683794,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.487953,0.513177,0.513177,0.556786,0.542701,0.542701,737854778597330.6,750844559730515.5,750844559730515.5,44.64,19260817.0,1000.0,adaptive,auto,0.528118,0.555556,0.555556
3.0,1e-08,0.0031622776601683794,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.677198,0.472801,0.472801,0.442081,0.564758,0.564758,333672944570622.5,474745888934120.6,474745888934120.6,248.36,19260817.0,1000.0,adaptive,auto,0.582766,0.578616,0.578616
3.0,3.1622776601683795e-05,0.0001,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.483516,0.508325,0.508325,0.559193,0.545399,0.545399,689515948451221.5,696887604720544.9,696887604720544.9,73.74,19260817.0,1000.0,adaptive,auto,0.518594,0.563941,0.563941
3.0,3.1622776601683795e-05,0.0001,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.587321,0.55237,0.55237,0.49985,0.520397,0.520397,573779011432752.9,635428090210012.5,635428090210012.5,187.8,19260817.0,1000.0,adaptive,auto,0.550113,0.552411,0.552411
3.0,3.1622776601683795e-05,0.0031622776601683794,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.487946,0.513169,0.513169,0.55679,0.542706,0.542706,737838461818053.9,750827257502489.2,750827257502489.2,44.58,19260817.0,1000.0,adaptive,auto,0.528118,0.555556,0.555556
3.0,3.1622776601683795e-05,0.0031622776601683794,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.687607,0.496449,0.496449,0.434895,0.551946,0.551946,289829471999072.94,418270602955391.3,418270602955391.3,316.9,19260817.0,1000.0,adaptive,auto,0.561224,0.598532,0.598532
2.0,5.62341325190349e-07,0.0005623413251903491,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844693,0.565695,0.553573,0.553573,0.51278,0.519697,0.519697,575997617947030.0,618852676362367.4,618852676362367.4,49.43,19260817.0,1000.0,adaptive,auto,0.552381,0.532495,0.532495
1.0,1e-08,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.572844,0.563663,0.563663,0.508541,0.513791,0.513791,524337047439053.9,574484257497044.5,574484257497044.5,168.42,19260817.0,1000.0,adaptive,auto,0.554875,0.554507,0.554507
1.0,1e-08,0.0031622776601683794,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.526971,0.560992,0.560992,0.535152,0.515361,0.515361,460468226781597.75,468704282170338.7,468704282170338.7,52.08,19260817.0,1000.0,adaptive,auto,0.512245,0.584906,0.584906
1.0,1e-08,0.0031622776601683794,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.608852,0.524954,0.524954,0.486635,0.536096,0.536096,628176131852351.9,725931575853091.0,725931575853091.0,111.75,19260817.0,1000.0,adaptive,auto,0.581406,0.566038,0.566038
1.0,3.1622776601683795e-05,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.494203,0.523009,0.523009,0.553378,0.537193,0.537193,640831062844077.5,646123089731756.4,646123089731756.4,27.24,19260817.0,1000.0,adaptive,auto,0.506576,0.568134,0.568134
1.0,3.1622776601683795e-05,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.572831,0.563675,0.563675,0.508549,0.513784,0.513784,524248214726537.9,574390581740708.8,574390581740708.8,169.21,19260817.0,1000.0,adaptive,auto,0.554875,0.554507,0.554507
1.0,3.1622776601683795e-05,0.0031622776601683794,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.526963,0.561019,0.561019,0.535157,0.515345,0.515345,460472317289328.2,468724976557381.56,468724976557381.56,52.29,19260817.0,1000.0,adaptive,auto,0.514966,0.584906,0.584906
1.0,3.1622776601683795e-05,0.0031622776601683794,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.611842,0.534284,0.534284,0.484772,0.530806,0.530806,631732676187575.2,721703441531308.0,721703441531308.0,108.15,19260817.0,1000.0,adaptive,auto,0.575057,0.589099,0.589099
3.0,1e-08,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.521494,0.557213,0.557213,0.538241,0.517574,0.517574,465768490542748.2,477367255260237.94,477367255260237.94,117.88,19260817.0,1000.0,adaptive,auto,0.521995,0.583857,0.583857
3.0,1e-08,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.587052,0.549492,0.549492,0.500012,0.522067,0.522067,556584421428936.0,627226918412623.6,627226918412623.6,726.07,19260817.0,1000.0,adaptive,auto,0.563265,0.561845,0.561845
3.0,1e-08,0.0031622776601683794,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.531175,0.56106,0.56106,0.532768,0.515321,0.515321,436642185546547.4,447929898970851.1,447929898970851.1,218.27,19260817.0,1000.0,adaptive,auto,0.514512,0.584906,0.584906
3.0,1e-08,0.0031622776601683794,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.754963,0.430289,0.430289,0.385167,0.587087,0.587087,254269213633728.8,462865900299057.6,462865900299057.6,1129.75,19260817.0,1000.0,adaptive,auto,0.64059,0.56499,0.56499
3.0,3.1622776601683795e-05,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.521491,0.557211,0.557211,0.538243,0.517576,0.517576,465767719832432.4,477366640876605.56,477366640876605.56,118.71,19260817.0,1000.0,adaptive,auto,0.521995,0.583857,0.583857
3.0,3.1622776601683795e-05,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.587052,0.549521,0.549521,0.500012,0.522051,0.522051,556565877062175.9,627182454986983.9,627182454986983.9,727.44,19260817.0,1000.0,adaptive,auto,0.563946,0.561845,0.561845
3.0,3.1622776601683795e-05,0.0031622776601683794,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.52979,0.559919,0.559919,0.533555,0.51599,0.51599,455866551405340.94,469898762086346.44,469898762086346.44,165.29,19260817.0,1000.0,adaptive,auto,0.523129,0.591195,0.591195
3.0,3.1622776601683795e-05,0.0031622776601683794,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.690112,0.453851,0.453851,0.433147,0.574818,0.574818,284138692961802.7,436604294532623.8,436604294532623.8,620.74,19260817.0,1000.0,adaptive,auto,0.587982,0.562893,0.562893
2.0,5.62341325190349e-07,0.0005623413251903491,logistic,46.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.601152,0.554343,0.554343,0.491402,0.519249,0.519249,409359601773472.4,475322667536009.9,475322667536009.9,458.94,19260817.0,1000.0,adaptive,auto,0.556463,0.582809,0.582809
1.0,1e-08,0.0031622776601683794,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.624537,0.525535,0.525535,0.476779,0.535769,0.535769,645720777180476.5,736226424572244.2,736226424572244.2,106.01,19260817.0,1000.0,adaptive,auto,0.607029,0.561845,0.561845
1.0,3.1622776601683795e-05,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.599064,0.542013,0.542013,0.492687,0.526383,0.526383,614429502399632.5,690268173860278.4,690268173860278.4,225.51,19260817.0,1000.0,adaptive,auto,0.590023,0.582809,0.582809
1.0,3.1622776601683795e-05,0.0031622776601683794,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.625483,0.518999,0.518999,0.476178,0.539446,0.539446,650569582703562.9,746479558694667.1,746479558694667.1,141.64,19260817.0,1000.0,adaptive,auto,0.596372,0.541929,0.541929
