n_estimators,max_depth,subsample,colsample_bytree,gamma,eta,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
50.0,96.0,0.7,0.7,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.357075,0.145337,0.145337,0.623898,0.719072,0.719072,1195878796256297.2,1224096908824136.0,1224096908824136.0,402.03,19260817.0,0.774603,0.569182,0.569182
50.0,192.0,0.7,0.7,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.357075,0.145337,0.145337,0.623898,0.719072,0.719072,1195878796256297.2,1224096908824136.0,1224096908824136.0,392.95,19260817.0,0.774603,0.569182,0.569182
50.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.150798,0.11246,0.11246,0.717032,0.732772,0.732772,1185611186512676.5,1195923085647921.5,1195923085647921.5,57.82,19260817.0,0.643084,0.595388,0.595388
50.0,12.0,0.7,0.55,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.198359,0.148723,0.148723,0.696664,0.717647,0.717647,1186466973081419.0,1201256634901242.5,1201256634901242.5,74.83,19260817.0,0.639456,0.581761,0.581761
50.0,12.0,0.7,0.85,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.258049,0.196002,0.196002,0.670226,0.697433,0.697433,1189400911042499.5,1211753539437962.8,1211753539437962.8,103.79,19260817.0,0.643991,0.559748,0.559748
50.0,12.0,0.4,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.142833,0.110382,0.110382,0.720387,0.73363,0.73363,1185943202026952.5,1195381029886322.5,1195381029886322.5,56.42,19260817.0,0.634694,0.554507,0.554507
50.0,12.0,0.55,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.147696,0.111485,0.111485,0.718341,0.733175,0.733175,1185804919678533.2,1195384938352305.5,1195384938352305.5,60.52,19260817.0,0.636281,0.555556,0.555556
50.0,12.0,0.85,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.153223,0.112697,0.112697,0.716008,0.732675,0.732675,1185858431680127.2,1196063353957918.8,1196063353957918.8,56.94,19260817.0,0.637642,0.574423,0.574423
25.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,-0.07144,-0.090846,-0.090846,0.80541,0.812376,0.812376,1521423264980088.2,1522468675946823.5,1522468675946823.5,29.3,19260817.0,0.479819,0.377358,0.377358
100.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.413497,0.341583,0.341583,0.595893,0.63114,0.63114,762816524908075.2,819823943434396.6,819823943434396.6,113.72,19260817.0,0.615646,0.545073,0.545073
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.615264,0.493651,0.493651,0.482631,0.553478,0.553478,460209609765572.5,582774427448053.0,582774427448053.0,228.85,19260817.0,0.641043,0.596436,0.596436
400.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.734573,0.554,0.554,0.400872,0.519449,0.519449,350157879879554.6,532307862806031.1,532307862806031.1,450.13,19260817.0,0.668027,0.581761,0.581761
200.0,12.0,0.7,0.4,1e-08,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.615265,0.493596,0.493596,0.48263,0.553508,0.553508,460176742073629.6,582690032416019.9,582690032416019.9,231.76,19260817.0,0.639683,0.596436,0.596436
200.0,12.0,0.7,0.4,1e-06,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.615265,0.493596,0.493596,0.48263,0.553508,0.553508,460176742073629.6,582690032416019.9,582690032416019.9,229.87,19260817.0,0.639683,0.596436,0.596436
200.0,12.0,0.7,0.4,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.615265,0.493592,0.493592,0.48263,0.55351,0.55351,460175362938379.3,582695185781744.2,582695185781744.2,227.08,19260817.0,0.639683,0.596436,0.596436
200.0,12.0,0.7,0.4,0.1,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.615181,0.49368,0.49368,0.482683,0.553462,0.553462,460212925201881.9,582837274309035.8,582837274309035.8,228.93,19260817.0,0.638776,0.595388,0.595388
200.0,12.0,0.7,0.4,0.01,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,-0.380834,-0.382635,-0.382635,0.914332,0.914595,0.914595,1916987759666521.2,1917268916600108.0,1917268916600108.0,226.88,19260817.0,0.235374,0.21174,0.21174
200.0,12.0,0.7,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,-0.134705,-0.150098,-0.150098,0.828848,0.834147,0.834147,1601302602087849.5,1602053355060266.2,1602053355060266.2,233.43,19260817.0,0.29932,0.231656,0.231656
200.0,12.0,0.7,0.4,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.872395,0.532552,0.532552,0.27795,0.531792,0.531792,237408526878856.1,543763282481472.4,543763282481472.4,230.02,19260817.0,0.782313,0.578616,0.578616
200.0,12.0,0.7,0.4,0.01,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.952256,-0.089833,-0.089833,0.170017,0.811998,0.811998,382341345390774.3,1227045704462656.0,1227045704462656.0,230.49,19260817.0,0.83288,0.515723,0.515723
200.0,12.0,0.7,0.4,0.01,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25,19260817.0,0.0,0.0,0.0
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.412268,0.447739,0.447739,0.596517,0.578026,0.578026,578852307752672.2,598440274619189.1,598440274619189.1,52.64,19260817.0,0.534921,0.554507,0.554507
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.404197,0.435716,0.435716,0.600599,0.584284,0.584284,527415343971384.06,547540878796870.1,547540878796870.1,44.4,19260817.0,0.549887,0.567086,0.567086
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances']",0.7919471007529546,0.468942,0.488873,0.488873,0.567028,0.556083,0.556083,547985361719921.1,583517400317288.8,583517400317288.8,87.17,19260817.0,0.57415,0.568134,0.568134
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts']",0.8049857274440886,0.463163,0.482824,0.482824,0.570105,0.559364,0.559364,532694001603719.5,565545165831237.6,565545165831237.6,84.61,19260817.0,0.573243,0.566038,0.566038
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.419707,0.439741,0.439741,0.59273,0.582196,0.582196,535267980694556.0,569795397911061.2,569795397911061.2,83.36,19260817.0,0.561678,0.545073,0.545073
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.518559,0.495488,0.495488,0.539889,0.552473,0.552473,514326472313717.9,573602380411012.1,573602380411012.1,113.98,19260817.0,0.60068,0.561845,0.561845
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.492968,0.469821,0.469821,0.554053,0.566352,0.566352,522224548964413.75,583305619884185.5,583305619884185.5,113.52,19260817.0,0.598186,0.557652,0.557652
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.567905,0.511583,0.511583,0.511473,0.543589,0.543589,491839237747767.2,572154341855725.0,572154341855725.0,135.5,19260817.0,0.609977,0.572327,0.572327
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.524812,0.475012,0.475012,0.536372,0.563572,0.563572,504030231099506.06,583615457777805.5,583615457777805.5,124.44,19260817.0,0.617914,0.551363,0.551363
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.551478,0.497212,0.497212,0.521105,0.551528,0.551528,492793146471179.7,574173175576519.4,574173175576519.4,122.68,19260817.0,0.608163,0.598532,0.598532
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.576501,0.501292,0.501292,0.50636,0.549286,0.549286,479715198841784.1,572992278260045.0,572992278260045.0,146.63,19260817.0,0.624263,0.57652,0.57652
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.580598,0.503237,0.503237,0.503905,0.548214,0.548214,478156378596494.4,567113197353872.9,567113197353872.9,144.99,19260817.0,0.618594,0.575472,0.575472
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.601575,0.509259,0.509259,0.491142,0.544881,0.544881,466641703283324.0,565951348693714.2,565951348693714.2,158.47,19260817.0,0.619501,0.597484,0.597484
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50']",0.906940299335011,0.603656,0.509004,0.509004,0.489857,0.545022,0.545022,465603061347651.8,565865770625252.4,565865770625252.4,158.44,19260817.0,0.631293,0.579665,0.579665
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.58927,0.499471,0.499471,0.498668,0.550288,0.550288,469976838856903.1,567078999997389.5,567078999997389.5,161.63,19260817.0,0.636735,0.567086,0.567086
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.60803,0.506447,0.506447,0.487147,0.54644,0.54644,461739610529415.5,566937576865089.4,566937576865089.4,181.72,19260817.0,0.635147,0.582809,0.582809
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.615616,0.509674,0.509674,0.48241,0.54465,0.54465,455160943224003.75,561657166939590.8,561657166939590.8,177.23,19260817.0,0.619728,0.593291,0.593291
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.620656,0.506014,0.506014,0.479237,0.546679,0.546679,456846745105680.1,572539353441584.6,572539353441584.6,204.28,19260817.0,0.634014,0.592243,0.592243
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.624564,0.509853,0.509853,0.476761,0.544551,0.544551,454261096151143.25,570510198039645.9,570510198039645.9,207.61,19260817.0,0.631746,0.610063,0.610063
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109904,0.610315,0.496818,0.496818,0.485725,0.551744,0.551744,461498337082358.06,575703114561416.8,575703114561416.8,213.15,19260817.0,0.63424,0.591195,0.591195
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.634424,0.510154,0.510154,0.470459,0.544384,0.544384,449216387098267.1,573265423835755.2,573265423835755.2,237.68,19260817.0,0.631293,0.59434,0.59434
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements']",0.9575623339697504,0.64847,0.515364,0.515364,0.461333,0.541481,0.541481,444976540660237.6,572319156809252.8,572319156809252.8,265.1,19260817.0,0.643991,0.577568,0.577568
200.0,12.0,0.7,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists']",0.96221169757485,0.626919,0.497004,0.497004,0.475264,0.551642,0.551642,457817952037461.44,585284027845324.4,585284027845324.4,269.43,19260817.0,0.640136,0.593291,0.593291
